id;name;rating;reviews;;;
ChIJ41LSorl9uRQRh1HfxvB7qTY;REEF COFFEE;4,9;"['If it were 6 stars, I would give it 6. It may be considered small, but it is a newly opened cafe very close to Küçükpark.\nPrices are between 80-130 TL for both desserts and coffees. The brownie arrived hot. I like it a lot', ""I randomly walked into Reef Cafe. But both the service quality and friendly staff made me very happy. Also, the cinnamon mother's cake was both original and delicious. I wish success to the owners of the business, Furkan and Sinan."", ""A suitable place to study or sit down to chat. The music is generally calm and the atmosphere is heartwarming. The toilets are very clean. It's also nice to have sockets everywhere."", ""It's a place we visit all the time with my girlfriend, we love it very much."", 'The atmosphere is very enjoyable. An ideal place to both work and spend time with friends. I recommend it']";;;
ChIJeXk-lDZ9uRQR6jO9tjbFNss;Resmo Roasting Company;4,3;['Beautiful cafe with lots of space, great plants and interesting interior design. Bersu is a wonderful host, he is warm, attentive and kind. The coffee is the best! Thank you kardeşim', 'Cozy place with delicious coffee for reasonable price, very kind owner. Definitely worth a visit!', 'Friendly owner, cozy place and really good coffee!  Recommended!', 'Fresh coffee, nice staff and amazing lemon cheesecake.', 'great coffee shop'];;;
ChIJW2ekQiV9uRQRhiNB-tJl_uI;Rho Coffee;5;['Very good and quality service'];;;
ChIJ9cJGERh9uRQRG_v2vCfopeI;richson coffee;4,2;"['I would definitely recommend the wrap. I came for the first time and opened it. I ordered the chicken wrap with the advice of the waiter. It was very nice and satisfying and delicious. I really thank you.', 'They brought spoiled tiramisu and when we sent it back, we told them that the dessert was spoiled and that they could taste it and understand if they wanted, and they said ""you shouldn\'t have eaten it"". The employees chat at the bar and don\'t see the customers, you have to go up to them and say, ""We\'re going to order, can you check it out?"" They are doing construction while the customers are sitting inside, you cannot sit there because of the sounds of drills and hammers. Such a business!', 'A stylish place on the main street. I drank filter coffee. It was very delicious. I recommend.', 'Your waiters were not interested at all, the gentleman at the counter was only interested, there was only one of them, he was prone to fight, if there is one, I will wait for him to return to Çınartepe.', ""The atmosphere is so nice, but the owner and staff (except some) are indifferent and rude! They take the desserts out of the deep freezer, heat them up and bring them back, but they are also tasteless. I ordered a Pizza and waited 30 minutes. I think it would have been 60 minutes or so if I had continued to sit. If they had kneaded the dough and brought it to me, I wouldn't have waited this long.""]";;;
ChIJS58z9Al9uRQRK21Nw_7qgw8;Robust Coffee Shop - Küçükpark;3,7;"['Excellent pour over coffee with various choices of beans. The staff is kind. There’s USB plugs. The music is a bit too loud though.', 'Although it is in the center of Küçükpark, it has an average crowd, its coffee is not bad at all and it is one of the squares at the top level in terms of price performance.', 'A business that offers burnt, +200 degree, pitch-like filter coffee to customers at a high price. I do not recommend.', ""Nope, I won't go there again, prices are salted caramel late 200 and it's small :)"", ""I want you to try a perfect drink ➡️Coconut Chocolate ❤️ Delicious combination of coconut scent and chocolate taste 👌 I've tried hot chocolate before and it was very successful too. A great choice to spend your coffee breaks""]";;;
ChIJy1AifRh9uRQRUFMEOe35_HQ;Root Coffee&More;4,2;"['the waiter was kinda creepy, she just kept looking 👀', 'Good coffee and staff', 'waiters...', 'Perfect area, quiet and pleasant. We went with a large group and the balance of not disturbing and not being disturbed was great.', ""It's a great place, their coffee is very good, I loved the karpatka dessert.""]";;;
ChIJ9RqXIvp9uRQRhkvLfU0PofQ;Sapsal Kucukpark;2,3;"[""The glass I just dropped from my hand broke and they said you have to pay at the cash register. God damn you, I won't go in again and I will badmouth everyone."", 'The place is perfect but it seems a little too expensive']";;;
ChIJE587bw99uRQR5qpcrzsoLhA;Secoffee Villa Küçükpark;4,9;"[""Their coffees are both delicious and carefully prepared. The menu has options to suit everyone's taste. The staff were friendly and the service was quite fast. The ambiance of the place is also very pleasant, you can sit and work comfortably in a quiet environment. I definitely recommend it to those looking for quality coffee in Izmir!"", 'Not only the coffee but also the desserts are delicious at Secoffee. San Sebastian in particular was very successful. It went perfectly with coffee. There are desserts that will both satisfy your taste buds and give you visual pleasure.', 'In terms of concept, it is very perfect, the coffee is already addictive, they make really good coffee, I would also like to thank the staff, they always greet me with a smile and kindly whenever I come, I would definitely recommend it to everyone.', 'The newly opened Secoffe in Küçükpark is very suitable for socializing and having a pleasant time. Various and enjoyable coffee varieties and friendly staff make the day fun. A place everyone should definitely visit.', ""A stylish cafe where you can drink quality and delicious coffee in a nice atmosphere. The best latte I've ever had. Americano is 90 TL, and latte, which makes you feel like eating milk chocolate, is 110 TL.""]";;;
ChIJCdxF-At9uRQRtKhY67hskks;Shake it Get fit;3;['It is empty and closed'];;;
ChIJ3QG4zyV9uRQR-94QMaGHowQ;Soulmate Coffee;4;"['The atmosphere of the cafe is very pleasant, the music you can hear is amazing, the furniture impeccable. As for coffees and drinks in general, I do not particularly like the taste or the way of preparation. The prices are reasonable with a tendency to be expensive in some things.', 'Nice coffe', ""Although we did not enjoy the coffee we bought the first time, we came to this place for a second chance; Coffee is served at tea temperature and with the taste of Americano filter coffee. This brand's understanding of coffee is not like this."", 'I sat inside to avoid being surrounded by smoke in the open area. Since the door was always open, I drank my coffee under the influence of heavy smoke. I hope this issue is taken into consideration and given due attention.', 'The Süvari Street side of the place I first met in Alsancak. It is still one of my favorite places to go to among the fast food coffee shops. They make American-style espresso-based coffees; Unfortunately, it is not possible to find third generation coffee. Another plus is that it has the appropriate music level for chatting with friends.']";;;
ChIJ4YRVkvp9uRQREGGpztb4Io0;Staff Pub;4,7;"['Atmosferi ve bira yancıları çooook güzeldi keyifli bi yer', ""I went for the first time and brought my friend too, the flavors were very good and fresh. Cocktails were delicious. The draft beer was not like water. The prices were just right for him and not exaggerated. The place was spotless, the employees were friendly and did not bother, they did not interrupt our conversation. Their approach to the animals also caught my attention. They were free to curl up inside, sleep, and wander around so that they wouldn't get cold in the cold. They were very sweet. Even the music was of high quality. We were greeted very politely and with a smile, I swear I will come again again, finally a nice clean service oh my ❤"", ""We liked the atmosphere and design. Since we went early, it was quite quiet. There is no disturbing noise like music etc. Alcohol prices are slightly higher than nearby places, but I still wouldn't call it expensive at an average level. We ordered french fries and pizza as food. The fries were very fresh and hot. But the pizza was very dry and tasteless. It had an artificial taste. I suggest you make a choice accordingly."", ""Delicious pizzas and friendly service. The price-performance balance is very good. It's a place where you can have a good time after working hours.""]";;;
ChIJVfjakiV9uRQRWMG4XRuFloc;Starbucks;4;"[""I highly recommend visiting this Starbucks, it will elevate your day to a whole new level and send you on a cosmic journey with every sip. The baristas know my order by heart, as if they are reading my mind, kudos to them.\n\nOne of the things I love about the Starbucks is the high amount of caffeine in their coffee. It's like rocket fuel for my mornings! I can always count on it to give me the boost I need to tackle my day. The price is also very fair, especially when compared to other countries and even coffee shops in the area."", 'When compared with other Starbucks that i have seen in East Asia, this one is quite small. Drinks are limited and quite pricey. However, the atmosphere is good. Between 2 to 4, it gets unbelievably crowded. Yet in the morning it is the perfect study place.', 'A nice place in the evening, close to the beach, it is a calm area and green', 'Not very ideal for working online, way too crowded and there is no ac.', 'First sit down coffee and breakfast after lockdown restrictions were relaxed...']";;;
ChIJVzjPEdt9uRQR7geR2MHzrb4;Study Cafe;4,4;"['Love it, but small area', 'H A R İ K A', 'Nice', 'I was very surprised by the bad comments. Both the employees and the owners are very sweet people, there is a real family atmosphere inside. I hadn\'t been to the cafe for months. When the owner saw me, he said, ""Welcome, we haven\'t seen you for a long time."" Even though a lot of people were coming in and out, they remembered enough to ask how I was doing. I think we get what we give based on the value people give to each other.', 'Among the working cafes in Bornova, the most delicious and careful coffees are made here. The employees are also very polite. I have seen negative articles in previous comments, I think they are biased and exaggerated. I am working very well when I come here, I am very pleased. 🌷🙏🏻']";;;
ChIJd3aBnOh9uRQRuqJ5iQZ7Sl0;Suelo Coffee Company;3,9;"[""While walking around with my friend, we came and sat.\n\nWhat attracted me was the beautiful lighting, decoration and the fact that the interior was not too crowded.\n\nWhat I mean is, if you want to chat and don't want to sit next to people and also want to listen to good music, this is the ideal place.\n\nThe filter coffee lotus is beautiful.\nThe staff is also good and friendly.\n\nIf you don't want to sit close to the exit and loud music, noise or silence do not suit you, this place is ideal."", 'While walking around with my friend, we wanted to see it and sit there; We ordered ice latte, mango frozen and strawberry roll cake. Ice latte and cake were nice, but unfortunately we did not like the frozen dessert. Prices are average, atmosphere is nice.', 'While walking around with my friend, we randomly sat down. The employees are very friendly and smiling, and the atmosphere is very pleasant. I think the prices are also quite ideal. We came for the first time but we will definitely come back often. We were very pleased', 'The employees are arrogant and insincere, although there is a well-known place like Starbucks on the other side, a small ice americano, a soda and a chesscake cost a total of 350 TL. At the entrance, we were told that smoking was allowed in order to attract customers, but after the drinks were taken, an insincere lady came and stated that there was no smoking here, took the ashtray in front of us with anger and left. negative business and expensive', ""I've been here before. Today we came to do group homework. It's a quiet place. It only disturbed us because the L seat at the back was right next to the speaker. But other than that, it is an ideal place to come with friends or alone.""]";;;
ChIJ2cfaOy99uRQRnUFXTvDPepM;Tatimren Bornova;4,1;"['We bought the clotted cream pudding, it was very good. However, I went because of what I saw on Instagram and the expectations that formed on that occasion. Yes, it was delicious, but it did not meet my expectations 100%. I would say 85%. Very clean environment, friendly and nice welcome. It is recommended.', ""It's a crowded place, not suitable for sitting anyway. We could find only one table and it was dirty, they didn't even clean it even though they saw us sitting. We bought a package of magnolias to avoid sitting around. The dessert was delicious and the prices were reasonable in my opinion."", ""There is no such thing as service anyway. Because it's self service. Their product wasn't very good, but it's not bad either, it's okay. Good location. The price is affordable"", 'They removed me from the empty window table I was sitting at, saying someone else would sit there. An interesting place.', 'The products here are overpriced with excuses like everyone else, at the expense of the economy. The same products can be bought cheaper elsewhere.']";;;
ChIJTUPkJcZ9uRQR0rHZMAad0qk;The Doors Coffee;4,4;"[""It's a great cafe shop👌 Delicious food, nice coffees and nice service.I can't  wait to go again.🌟😁"", ""Very nice place to enjoy a coffee. Coffee they serve is delicious and very not expensive. Waiters understand well english, it's very nice for the tourists :)"", 'Very good place and good prices and hospitality', 'super', ""It's a place where I like its atmosphere, songs, and toilet cleanliness. There are board games that can be played inside. I wish there were newer and higher quality games, but the ones that exist are quite diverse.\nEven though the prices of the drinks are a little high compared to the surrounding area, it is a nice place to choose.""]";;;
ChIJe4hptobZuxQRfjVSOVzy3Jw;the Jack Coffee Co.;4,7;"[""This cafe, I like it very much. The toilets are clean (men and women are the same but still very clean) the cafe is clean, the tables are always wiped. The owner and the employees are attentive, polite, thoughtful.  Sometimes teenagers come and chat very loudly, I recommend you not to come across them. These drinks we drank are milkshake and a drank called detox, a fresh drink. I do not recommend forest fruit cheesecake for dessert. However Brownie is really delicious. Sahlep is a bit watery and tasteless, I don't know how they make it, but when it is made by boiling Mehmet Efendi's sahlep and milk (and cinnamon), it can be very nice. Their coffee is very good taste. It's one of the most beautiful cafes in Bornova and most importantly, I love the music that plays."", 'Cozy and a lovely place. They serve good quality coffee. Their playlist is quite nice, you can peacefully work in here with your pc. Fast internet is also a plus for that.', ""IT WAS THE BEST TIRAMISU we ate in Küçükpark. I don't remember having had such good tiramisu before. The atmosphere and the manager of the cafe are very friendly."", 'First of all, it is a business that I consider number 1 in terms of taste in the small park. I would definitely recommend it, especially if you are someone who pays attention to the roasting temperature and base notes of your coffee. When you come here, it is the place that makes the best San Sebastian cheesecake you can eat around Küçükpark. When you come, don\'t leave without loving the sweet mascot of the business, ""white"".', ""It has a great ambiance, the coffee and tiramisu were very good, and it has very affordable promotions. It's a great place. I definitely recommend it.""]";;;
ChIJa5sLcAd9uRQRDVXDzxgyRs0;The Owl Coffee & More;4,8;"['Even though I came alone, I have never experienced that loneliness. The employees are very friendly and sincere. It is a very nice place. I loved the atmosphere and the concept. I would like you to take a look.', 'Tatlı ve kahveleri çok taze ve özenli herkesin mutlaka gelip denemesinin gerektiğini düşünüyorum. Artık favori mekanım', ""We came with my girlfriend, it's a very nice place, the desserts are delicious and the atmosphere is stunning, I loved it."", 'Arkadaşlarınızla geldik çok güzel date yapılcak yer kahvemizi içtikten sonra aktivite olarak bilardo ve okey oynanabilir çalışanlar çok  sıcak kanlı ve güler yüzlüler gayet güzel bir mekan gelmenizi tavsiye ederim', ""It's a place full of sweet and smiling people, and the desserts are also really good. I recommend you to come and try them.""]";;;
ChIJu-fYYNB9uRQReN7u8BJj65U;Thug coffee;5;"[""It's a sweet, high-quality place that I noticed on the road and entered. I tried flat white latte and san sebastian, I recommend them. Prices are affordable, taste and friendliness are high. It has become a place I will stop by whenever I pass by 😊"", 'It is a cafe that shows that reasonable prices and friendly service can go together. I recommend it for a clean and comfortable coffee break.', 'The prices are affordable and they have delicious coffee.', ""The coffee tasted good, it's a sweet place""]";;;
ChIJJ_-qh919uRQRFTFSAUbTiUs;Tuck Coffee x Etc Küçükpark;4,1;['Friendly and welcoming staff, delicious coffee, great atmosphere, colorful decor. Great place!', 'Their Slogan is Tucking Delicious. I really liked the atmoshpere and the environment. they are welcoming group meetings and study groups with a huge black board which you are welcome to use. They even provide chalk for the board :) I really liked the panda style and the prices are not exagerated. So I Tucking Liked it!', 'Thirth way coffee with self-service, good place for students for measuring and studying', 'Nice coffee but expensive for the average turk, fast delivery :)', 'Home delivery did not happen in 1.5 hours, unreachable on phone. Arrogant delivery guy'];;;
ChIJE6yFBNt9uRQR8L0g8r9gPrM;Twin Coffee;4,8;"['According to the campaign, the price of coffee and dessert is 110 TL, which is really affordable. I opted for the banana roll cake and it tasted really good. The coffee is also delicious, so I preferred flat white.', 'I bought filter coffee and banana magnolia for 110 TL from the coffee + dessert campaign. Tastes were average. Prices are affordable for students. A quiet and sweet place.', ""I don't have anything to say about the taste of the product, but even though it is a small size White Mocha, it would be better if you did not include the contents of the product.\nEnjoy your work"", 'The prices are extremely affordable and usually the desserts in such cafes are dry and stale because they are frozen, but when we went there it was fresh and soft, we loved it, and the coffee portions were huge and satisfying, and the employees were very kind and smiling. Full marks for the place.', 'A very nice cafe, really good value for money.\nSandwich and filter coffee menu is 90 TL. The products were delicious and the interior was very clean and beautiful.']";;;
ChIJC9sTdiB9uRQR9NjCRqMKqK0;Üniversite 2 Unlu Mamulleri;4,3;"[""Excellent food. Chose what turned out be a strange, more pancake/folded crepe version of a Cornish Pasty, only tastier. Delightful chocolate filled rolled pancake thing. Staff friendly and helpful despite language barrier, and the place was full of locals so clearly very popular, but given the food and prices I'm not surprised."", ""Food is ok, but it is expensive and they don't have WiFi."", ""If you are in Izmir do stop by, great food, great service and the prices are very economical. It's open 24 hours which is a plus."", ""A cup of tea for 10₺ and a piece of cake for 35₺, with fresh strawberries inside. They also have different types of bread, and you can choose some place inside the shop (if you don't smoke) or outside (if you smoke or if you don't mind to sit near others who is smoking). Near Bornova metro station."", 'Highly recommend this place for everyone who’s are in love with carbohydrates!']";;;
ChIJIdgcPm59uRQRIblukRkI-Cc;Vanilla Coffee;5;"['I ordered Turkish coffee and San Sebastian cheesecake. It tastes very good and the price is affordable. The person working is friendly and sincere. In short, it is a sweet and must-visit place.', ""It's a legendary place with homemade desserts. Their brownies are homemade, not available anywhere else. The ambiance and music are very nice. The prices are very affordable. Recommended."", 'A nice cafe in Bornova Küçükpark, with nice coffees and accompaniments and affordable prices.', 'The coffee was delicious and I loved the atmosphere. I have determined my real safe place as this for now🌝🌝🌝🌝🌝', 'The gentleman working at this place is very sweet and friendly, and the coffee is good. We are satisfied every time we go there.']";;;
ChIJo8B_jSV9uRQR8BaIHF-Rz5Y;Vento Caffe;4;"['They have a great service but the taste wasn’t satisfying at all. I ordered a vegetarian lasagna mostly there was empty no ingredients inside it beside the pastry was too crispy to be able to swallow it.', ""We had pizza it was quite nice, just missing some Italian ingredients on it(cuz mostly they are putting Turkish salami and that kind of Things) I do believe so it's hard to import that stuff. And also missing some nice beer there, but general option is quite satisfying"", 'excellent pizza, tasty italian pizza base.  Not so expensive.  Crew helpful.  There is no parking.  500 m. to Bornova subway.', 'Homemade pizza was so delicious! Waiters were friendly and nice.', 'one of the best pizzas ive ever had']";;;
ChIJtVRF0el9uRQRgQ6bCvKGNsQ;Vibe Coffee Co;4,1;"[""We went to celebrate my brother's birthday. Previously, there was no charge for cake cutting. The man told me there was an 80 TL cake service fee, so I said okay. Turns out the total wasn't 80 TL, he got the money per person. And all he does is divide the cake I brought, that's all. The service is self-service, but that's it, get up, sit down, it's ridiculous. You order, you leave, they call you 5 minutes later and you get up again. Let me tell you, there was no one even taking our garbage from the table. I put it on a tray and took it to the cash register. Tea was 70 TL and was ice cold. We drank coffee, it was ice cold. So, frankly, there are cafes that are much more affordable and provide better service. Don't be deceived by the environment, which is a waste of your money."", ""Bornova Cultural Center is one of the places that you see immediately when you enter the opposite street. There are many places in the region where you can eat large and small meals and coffee/desserts. We can say that this one differs from others in terms of taste and interior decoration. The quality of the beverages is quite good. I would like to say that it is self service. There's also a smoking area in the back.\nThere is also a section. Even though I deducted one star because of Magnolia, one of the desserts, it is one of the places I can go to relax again."", ""We discovered it while walking with the children.\nOn the off-peak street behind Süvari Street.\nWe came here on purpose because we don't like the density.\n\nThe lighting from outside is nice and when you enter, the decoration is also very good, the staff is polite but a little hectic.\nThey take your name for ordering and gently call out through the speaker system, I really liked this.\nThe coffee is not my liking, it is too dark, but I think it is very suitable for coffee lovers.\nThe music is very good and they play softly so you can hear your conversation.\n\nI didn't show the interior at the back in the photos and videos, but there is just as much room at the back.\n\n*However, the internet is almost unavailable in the venue. Turkcell..\n\nOne of the rare places I can recommend in Bornova\n\nI liked Vibekafe, I can come again from now on 👍🏿"", 'A cafe where you can comfortably sit and spend hours with its decent and calm atmosphere, prices that appeal to everyone, and professional customer communication. There is self service. I just discovered it and I like it very much. I recommend.', 'We ordered tiramisu and mole cake for home, it was definitely stale... the cakes were hard by now, it was obvious that he had been waiting. We threw it away.\nUnfortunately, we regret it, and we recommend that those who are considering choosing this option should think again.\n\nRevised based on your answer:\n""Do you mean it\'s significant who you get paid for your comments?"" Actually, I will file a complaint against you because of this unfair slander.\nBefore voicing our complaint here, we tried to reach you by phone 3 times, but you did not answer.\nYou can\'t blame anyone for voicing our dissatisfaction with the product afterwards!\nI also added the receipts visually!\nMoreover; If you write ""Your valuable comments are important to us, we would be very happy if you comment"" on the packages; You need to be open to every criticism!\nI guess you are only open to positive comments!']";;;
ChIJkQgh3yV9uRQRewCQNmkPQoE;Vintage bornova;4,3;['if you are a person who likes quiet places and at the same time international music, this is the right place, there are many old objects around the place but well organized the decoration and well harmonious .... and the food is good tasty if you’re a tourist and do not speak the language don’t worry, there’re waiter who speak English, the food menu is very simple there is no version in English and no photos at this time you will have to know a little Turkish 😅', 'Best cafe in Bornova. Staff is great.', 'Nice place but if it is crowded, it is not silent. In winter cold beverage choises are limited but menu is pretty good', 'Cozy and vintage atmosphere. You can enjoy your Turkish coffee alongside old school music!', 'kinda pricey but still fine though, you can enjoy the vintage-like setting it offers'];;;
ChIJGb1GkCZ9uRQRjQAwx5lenU8;Vitamin Cafe;3,5;['Menus are nice', '👍👍👍'];;;
ChIJA3P2RCB9uRQRWb3BCy0ZYvQ;Yongacı;4,6;;;;
ChIJuZIa5nt9uRQR1R1JMpHHcmg;Yüzellidokuz Patisserie & Espresso;4;"['Such a cool place!! Everybody was so friendly and service was great.. desserts 👌🏻👌🏻👌🏻', 'I would like to start with the fact that their employees are very respectful and caring. Desserts are artisan bakery products. Their croissants are good, but I think it would suit them as a business style if they diversify the salty sandwiches and enrich them with special ingredients rather than just 2-3 ingredients.\n\nThe ambiance is really nice. It is suitable for both going with friends and working alone.\nThere is a wonderful light inside, especially at noon. If you come at a quiet time, it will be delicious.\nTheir coffee is delicious.\nIf you are going to use public transportation, transportation is also easy.\n\nThis is 1 of the 2 places I recommend in Bornova.', ""The interior design is very stylish. I'm sure the street will be more beautiful when the road work is completed. Unfortunately, not every dessert on the dessert menu was available. However, we went in the early hours. We tried the meringue and it smelled a bit like egg. Their lattes were delicious. The service was fine."", 'The interior has a very spacious seating area, the lights, plants, harmonious use of wood and marble, and the brightness of the interior creates a feeling of spaciousness. You immediately feel like you are sitting in a good place. The young people working at the place I went to with my son were very friendly, clean and well-dressed. Their coffee was incredibly intense and delicious. We could only eat 1 dessert for now, but the taste remained on our palate. We are looking forward to trying the square croissants with my son. We liked it very much, we wish you to keep your smiling face and add beauty to Bornova without compromising your quality tastes.', ""We ate peanut cup croissants. It was Q90 TL. It's quite enough for two people""]";;;
ChIJ-zQw7NZ9uRQR7FxV6VY_pkA;Zeytin çay evi;3,7;['You are in the right place for fresh tea. Toast varieties are also available. The prices are also very affordable. What more could you ask for? Enjoy your meal.', 'Do not wake up without eating the toast and drinking Turkish coffee, number one.', 'Attracted by its small but very delicious coffee', '10 numara 5 yıldız 😉'];;;
